i,Ebeam,x,xl,xr,y,z,zl,zr,Q2,Q2l,Q2r,pT,pTl,pTr,obs,value,stat,syst,target,hadron
156,11,0.183,0.00,0.25,0.46952,0.574,0.55,0.60,1.7258,1.5000,2.0000,0.17654,0.15,0.20,FuuA,1162.85623,54.49369,116.28562,He3,pi+
157,11,0.177,0.00,0.25,0.48622,0.574,0.55,0.60,1.7257,1.5000,2.0000,0.22667,0.20,0.25,FuuA,1067.43140,49.39177,106.74314,He3,pi+
158,11,0.171,0.00,0.25,0.50657,0.574,0.55,0.60,1.7258,1.5000,2.0000,0.27660,0.25,0.30,FuuA,962.08673,49.70543,96.20867,He3,pi+
159,11,0.165,0.00,0.25,0.52570,0.574,0.55,0.60,1.7254,1.5000,2.0000,0.32427,0.30,0.35,FuuA,860.01498,49.43008,86.00150,He3,pi+
160,11,0.160,0.00,0.25,0.54305,0.574,0.55,0.60,1.7240,1.5000,2.0000,0.37429,0.35,0.40,FuuA,755.40979,46.21938,75.54098,He3,pi+
161,11,0.156,0.00,0.25,0.55759,0.574,0.55,0.60,1.7226,1.5000,2.0000,0.42387,0.40,0.45,FuuA,656.00825,50.12675,65.60082,He3,pi+
162,11,0.153,0.00,0.25,0.56927,0.574,0.55,0.60,1.7213,1.5000,2.0000,0.47159,0.45,0.50,FuuA,566.24539,49.51336,56.62454,He3,pi+
163,11,0.150,0.00,0.25,0.58034,0.574,0.55,0.60,1.7202,1.5000,2.0000,0.52271,0.50,0.55,FuuA,476.81977,50.13913,47.68198,He3,pi+
164,11,0.147,0.00,0.25,0.59112,0.574,0.55,0.60,1.7190,1.5000,2.0000,0.57432,0.55,0.60,FuuA,394.62483,54.52804,39.46248,He3,pi+
165,11,0.144,0.00,0.25,0.60479,0.574,0.55,0.60,1.7177,1.5000,2.0000,0.64710,0.60,0.70,FuuA,295.33900,43.37641,29.53390,He3,pi+
166,11,0.139,0.00,0.25,0.62177,0.574,0.55,0.60,1.7146,1.5000,2.0000,0.74207,0.70,0.80,FuuA,192.38866,54.85003,19.23887,He3,pi+
167,11,0.132,0.00,0.25,0.64732,0.575,0.55,0.60,1.7095,1.5000,2.0000,0.92749,0.80,1.60,FuuA,82.21485,44.84083,8.22148,He3,pi+
168,11,0.211,0.00,0.25,0.51515,0.323,0.30,0.35,2.2134,2.0000,2.5000,0.06636,0.00,0.10,FuuA,4488.82704,39.34790,448.88270,He3,pi+
169,11,0.201,0.00,0.25,0.54310,0.324,0.30,0.35,2.2173,2.0000,2.5000,0.12665,0.10,0.15,FuuA,4099.03101,37.80200,409.90310,He3,pi+
170,11,0.194,0.00,0.25,0.56540,0.324,0.30,0.35,2.2172,2.0000,2.5000,0.17532,0.15,0.20,FuuA,3712.46338,35.02828,371.24634,He3,pi+
171,11,0.188,0.00,0.25,0.58140,0.324,0.30,0.35,2.2160,2.0000,2.5000,0.22473,0.20,0.25,FuuA,3283.46988,32.96191,328.34699,He3,pi+
172,11,0.184,0.00,0.25,0.59351,0.324,0.30,0.35,2.2140,2.0000,2.5000,0.27546,0.25,0.30,FuuA,2823.06531,33.15225,282.30653,He3,pi+
173,11,0.182,0.00,0.25,0.60138,0.324,0.30,0.35,2.2115,2.0000,2.5000,0.32502,0.30,0.35,FuuA,2374.66502,35.69934,237.46650,He3,pi+
174,11,0.181,0.00,0.25,0.60501,0.324,0.30,0.35,2.2085,2.0000,2.5000,0.37387,0.35,0.40,FuuA,1955.33999,37.91509,195.53400,He3,pi+
175,11,0.181,0.00,0.25,0.60380,0.324,0.30,0.35,2.2056,2.0000,2.5000,0.42365,0.40,0.45,FuuA,1567.06244,41.73406,156.70624,He3,pi+
176,11,0.183,0.00,0.25,0.59927,0.324,0.30,0.35,2.2052,2.0000,2.5000,0.47312,0.45,0.50,FuuA,1225.63681,47.12170,122.56368,He3,pi+
177,11,0.185,0.00,0.25,0.59290,0.324,0.30,0.35,2.2045,2.0000,2.5000,0.52388,0.50,0.55,FuuA,928.77857,49.79866,92.87786,He3,pi+
178,11,0.186,0.00,0.25,0.58982,0.324,0.30,0.35,2.2053,2.0000,2.5000,0.57470,0.55,0.60,FuuA,680.06987,55.55285,68.00699,He3,pi+
179,11,0.184,0.00,0.25,0.59530,0.325,0.30,0.35,2.2116,2.0000,2.5000,0.64452,0.60,0.70,FuuA,421.58041,47.68255,42.15804,He3,pi+
180,11,0.178,0.00,0.25,0.61566,0.328,0.30,0.35,2.2210,2.0000,2.5000,0.73463,0.70,0.80,FuuA,203.69312,92.60445,20.36931,He3,pi+
181,11,0.167,0.00,0.25,0.65168,0.332,0.30,0.35,2.2257,2.0000,2.5000,0.81570,0.80,1.60,FuuA,99.16140,154.99574,9.91614,He3,pi+
182,11,0.211,0.00,0.25,0.51267,0.373,0.35,0.40,2.2128,2.0000,2.5000,0.06571,0.00,0.10,FuuA,3026.49243,47.84938,302.64924,He3,pi+
183,11,0.204,0.00,0.25,0.53355,0.374,0.35,0.40,2.2163,2.0000,2.5000,0.12531,0.10,0.15,FuuA,2800.77941,45.24382,280.07794,He3,pi+
184,11,0.197,0.00,0.25,0.55549,0.374,0.35,0.40,2.2173,2.0000,2.5000,0.17513,0.15,0.20,FuuA,2550.90403,40.41559,255.09040,He3,pi+
185,11,0.191,0.00,0.25,0.57211,0.374,0.35,0.40,2.2165,2.0000,2.5000,0.22501,0.20,0.25,FuuA,2280.49865,39.08850,228.04987,He3,pi+
186,11,0.187,0.00,0.25,0.58443,0.374,0.35,0.40,2.2155,2.0000,2.5000,0.27407,0.25,0.30,FuuA,1998.01693,39.06844,199.80169,He3,pi+
187,11,0.184,0.00,0.25,0.59444,0.374,0.35,0.40,2.2137,2.0000,2.5000,0.32419,0.30,0.35,FuuA,1706.50191,39.02017,170.65019,He3,pi+
188,11,0.182,0.00,0.25,0.60113,0.374,0.35,0.40,2.2112,2.0000,2.5000,0.37540,0.35,0.40,FuuA,1418.98771,41.51118,141.89877,He3,pi+
189,11,0.181,0.00,0.25,0.60434,0.374,0.35,0.40,2.2088,2.0000,2.5000,0.42496,0.40,0.45,FuuA,1159.59518,46.44840,115.95952,He3,pi+
190,11,0.181,0.00,0.25,0.60391,0.374,0.35,0.40,2.2063,2.0000,2.5000,0.47456,0.45,0.50,FuuA,927.66454,49.73989,92.76645,He3,pi+
191,11,0.182,0.00,0.25,0.60019,0.374,0.35,0.40,2.2052,2.0000,2.5000,0.52575,0.50,0.55,FuuA,719.38858,56.20821,71.93886,He3,pi+
192,11,0.184,0.00,0.25,0.59545,0.374,0.35,0.40,2.2049,2.0000,2.5000,0.57563,0.55,0.60,FuuA,547.99259,64.32559,54.79926,He3,pi+
193,11,0.186,0.00,0.25,0.58942,0.374,0.35,0.40,2.2046,2.0000,2.5000,0.64564,0.60,0.70,FuuA,361.82145,52.29326,36.18215,He3,pi+
194,11,0.184,0.00,0.25,0.59485,0.376,0.35,0.40,2.2120,2.0000,2.5000,0.74393,0.70,0.80,FuuA,181.68349,64.61238,18.16835,He3,pi+
195,11,0.176,0.00,0.25,0.62340,0.379,0.35,0.40,2.2217,2.0000,2.5000,0.86599,0.80,1.60,FuuA,68.29451,111.39992,6.82945,He3,pi+
196,11,0.212,0.00,0.25,0.51105,0.423,0.40,0.45,2.2119,2.0000,2.5000,0.06768,0.00,0.10,FuuA,2072.10049,55.83132,207.21005,He3,pi+
197,11,0.207,0.00,0.25,0.52703,0.424,0.40,0.45,2.2157,2.0000,2.5000,0.12627,0.10,0.15,FuuA,1935.93681,55.46444,193.59368,He3,pi+
198,11,0.200,0.00,0.25,0.54610,0.424,0.40,0.45,2.2166,2.0000,2.5000,0.17446,0.15,0.20,FuuA,1784.35686,47.73512,178.43569,He3,pi+
199,11,0.194,0.00,0.25,0.56358,0.424,0.40,0.45,2.2167,2.0000,2.5000,0.22548,0.20,0.25,FuuA,1606.37669,44.90164,160.63767,He3,pi+
200,11,0.190,0.00,0.25,0.57653,0.424,0.40,0.45,2.2161,2.0000,2.5000,0.27476,0.25,0.30,FuuA,1424.74124,46.00162,142.47412,He3,pi+
201,11,0.187,0.00,0.25,0.58659,0.424,0.40,0.45,2.2147,2.0000,2.5000,0.32352,0.30,0.35,FuuA,1241.49371,45.15042,124.14937,He3,pi+
202,11,0.184,0.00,0.25,0.59467,0.424,0.40,0.45,2.2128,2.0000,2.5000,0.37372,0.35,0.40,FuuA,1055.10319,47.03727,105.51032,He3,pi+
203,11,0.182,0.00,0.25,0.60059,0.424,0.40,0.45,2.2112,2.0000,2.5000,0.42417,0.40,0.45,FuuA,877.08710,49.73955,87.70871,He3,pi+
204,11,0.181,0.00,0.25,0.60335,0.424,0.40,0.45,2.2085,2.0000,2.5000,0.47379,0.45,0.50,FuuA,717.05821,55.46139,71.70582,He3,pi+
205,11,0.181,0.00,0.25,0.60365,0.424,0.40,0.45,2.2062,2.0000,2.5000,0.52323,0.50,0.55,FuuA,575.25731,59.72870,57.52573,He3,pi+
206,11,0.182,0.00,0.25,0.60150,0.424,0.40,0.45,2.2046,2.0000,2.5000,0.57218,0.55,0.60,FuuA,453.18165,69.83709,45.31817,He3,pi+
207,11,0.184,0.00,0.25,0.59546,0.424,0.40,0.45,2.2046,2.0000,2.5000,0.64349,0.60,0.70,FuuA,311.04610,55.84920,31.10461,He3,pi+
208,11,0.186,0.00,0.25,0.58834,0.424,0.40,0.45,2.2040,2.0000,2.5000,0.74366,0.70,0.80,FuuA,168.33208,70.43705,16.83321,He3,pi+
209,11,0.182,0.00,0.25,0.60248,0.426,0.40,0.45,2.2153,2.0000,2.5000,0.87707,0.80,1.60,FuuA,68.55664,76.67004,6.85566,He3,pi+
210,11,0.213,0.00,0.25,0.50878,0.474,0.45,0.50,2.2106,2.0000,2.5000,0.06410,0.00,0.10,FuuA,1435.65945,70.62526,143.56594,He3,pi+
211,11,0.208,0.00,0.25,0.52211,0.474,0.45,0.50,2.2150,2.0000,2.5000,0.12624,0.10,0.15,FuuA,1347.52280,60.14987,134.75228,He3,pi+
212,11,0.203,0.00,0.25,0.53857,0.474,0.45,0.50,2.2161,2.0000,2.5000,0.17526,0.15,0.20,FuuA,1251.31871,60.06586,125.13187,He3,pi+
213,11,0.197,0.00,0.25,0.55539,0.474,0.45,0.50,2.2163,2.0000,2.5000,0.22425,0.20,0.25,FuuA,1141.72750,51.70811,114.17275,He3,pi+
214,11,0.192,0.00,0.25,0.56942,0.474,0.45,0.50,2.2160,2.0000,2.5000,0.27610,0.25,0.30,FuuA,1018.33838,51.83667,101.83384,He3,pi+
215,11,0.189,0.00,0.25,0.57995,0.474,0.45,0.50,2.2151,2.0000,2.5000,0.32617,0.30,0.35,FuuA,895.83651,52.29367,89.58365,He3,pi+
216,11,0.186,0.00,0.25,0.58845,0.474,0.45,0.50,2.2140,2.0000,2.5000,0.37423,0.35,0.40,FuuA,778.26875,55.64965,77.82688,He3,pi+
217,11,0.184,0.00,0.25,0.59497,0.474,0.45,0.50,2.2128,2.0000,2.5000,0.42275,0.40,0.45,FuuA,663.62838,55.48127,66.36284,He3,pi+
218,11,0.182,0.00,0.25,0.60001,0.474,0.45,0.50,2.2106,2.0000,2.5000,0.47255,0.45,0.50,FuuA,553.47588,60.47004,55.34759,He3,pi+
219,11,0.182,0.00,0.25,0.60275,0.474,0.45,0.50,2.2083,2.0000,2.5000,0.52227,0.50,0.55,FuuA,453.68674,64.32735,45.36867,He3,pi+
220,11,0.181,0.00,0.25,0.60353,0.474,0.45,0.50,2.2062,2.0000,2.5000,0.57366,0.55,0.60,FuuA,362.13124,70.53775,36.21312,He3,pi+
221,11,0.182,0.00,0.25,0.60026,0.475,0.45,0.50,2.2047,2.0000,2.5000,0.64817,0.60,0.70,FuuA,253.92439,59.64941,25.39244,He3,pi+
222,11,0.185,0.00,0.25,0.59269,0.474,0.45,0.50,2.2043,2.0000,2.5000,0.74600,0.70,0.80,FuuA,148.10214,80.25482,14.81021,He3,pi+
223,11,0.183,0.00,0.25,0.59950,0.475,0.45,0.50,2.2102,2.0000,2.5000,0.89995,0.80,1.60,FuuA,60.41004,70.33426,6.04100,He3,pi+
224,11,0.213,0.00,0.25,0.50822,0.524,0.50,0.55,2.2104,2.0000,2.5000,0.06876,0.00,0.10,FuuA,1002.13485,79.03821,100.21349,He3,pi+
225,11,0.209,0.00,0.25,0.51855,0.524,0.50,0.55,2.2137,2.0000,2.5000,0.12715,0.10,0.15,FuuA,950.60534,78.94559,95.06053,He3,pi+
226,11,0.205,0.00,0.25,0.53286,0.524,0.50,0.55,2.2150,2.0000,2.5000,0.17641,0.15,0.20,FuuA,888.57934,64.13809,88.85793,He3,pi+
227,11,0.199,0.00,0.25,0.54896,0.524,0.50,0.55,2.2158,2.0000,2.5000,0.22636,0.20,0.25,FuuA,815.78073,64.47168,81.57807,He3,pi+
228,11,0.194,0.00,0.25,0.56275,0.524,0.50,0.55,2.2160,2.0000,2.5000,0.27592,0.25,0.30,FuuA,738.33554,59.32234,73.83355,He3,pi+
229,11,0.191,0.00,0.25,0.57402,0.524,0.50,0.55,2.2155,2.0000,2.5000,0.32760,0.30,0.35,FuuA,654.88708,59.33541,65.48871,He3,pi+
230,11,0.188,0.00,0.25,0.58261,0.524,0.50,0.55,2.2143,2.0000,2.5000,0.37548,0.35,0.40,FuuA,577.19816,64.68807,57.71982,He3,pi+
231,11,0.185,0.00,0.25,0.59006,0.524,0.50,0.55,2.2130,2.0000,2.5000,0.42545,0.40,0.45,FuuA,497.92894,59.73343,49.79289,He3,pi+
232,11,0.184,0.00,0.25,0.59598,0.524,0.50,0.55,2.2122,2.0000,2.5000,0.47538,0.45,0.50,FuuA,422.10363,71.24590,42.21036,He3,pi+
233,11,0.182,0.00,0.25,0.60004,0.524,0.50,0.55,2.2104,2.0000,2.5000,0.52232,0.50,0.55,FuuA,356.27491,70.51510,35.62749,He3,pi+
234,11,0.182,0.00,0.25,0.60263,0.524,0.50,0.55,2.2083,2.0000,2.5000,0.57043,0.55,0.60,FuuA,295.02518,80.49755,29.50252,He3,pi+
235,11,0.182,0.00,0.25,0.60296,0.525,0.50,0.55,2.2059,2.0000,2.5000,0.64465,0.60,0.70,FuuA,215.02771,60.32107,21.50277,He3,pi+
236,11,0.183,0.00,0.25,0.59843,0.525,0.50,0.55,2.2046,2.0000,2.5000,0.75241,0.70,0.80,FuuA,126.43248,79.21347,12.64325,He3,pi+
237,11,0.179,0.00,0.25,0.60896,0.525,0.50,0.55,2.2096,2.0000,2.5000,0.93038,0.80,1.60,FuuA,49.33243,74.74759,4.93324,He3,pi+
238,11,0.213,0.00,0.25,0.50717,0.574,0.55,0.60,2.2091,2.0000,2.5000,0.07027,0.00,0.10,FuuA,711.70868,91.64875,71.17087,He3,pi+
239,11,0.210,0.00,0.25,0.51652,0.574,0.55,0.60,2.2125,2.0000,2.5000,0.12979,0.10,0.15,FuuA,677.31220,91.69351,67.73122,He3,pi+
240,11,0.206,0.00,0.25,0.52812,0.574,0.55,0.60,2.2148,2.0000,2.5000,0.17705,0.15,0.20,FuuA,638.51602,78.45716,63.85160,He3,pi+
241,11,0.201,0.00,0.25,0.54290,0.574,0.55,0.60,2.2153,2.0000,2.5000,0.22778,0.20,0.25,FuuA,590.27389,71.20335,59.02739,He3,pi+
242,11,0.196,0.00,0.25,0.55736,0.574,0.55,0.60,2.2155,2.0000,2.5000,0.27841,0.25,0.30,FuuA,537.50113,70.61105,53.75011,He3,pi+
243,11,0.192,0.00,0.25,0.56823,0.574,0.55,0.60,2.2152,2.0000,2.5000,0.32658,0.30,0.35,FuuA,485.76049,71.25162,48.57605,He3,pi+
244,11,0.190,0.00,0.25,0.57706,0.574,0.55,0.60,2.2147,2.0000,2.5000,0.37456,0.35,0.40,FuuA,433.47336,70.45213,43.34734,He3,pi+
245,11,0.187,0.00,0.25,0.58438,0.574,0.55,0.60,2.2140,2.0000,2.5000,0.42414,0.40,0.45,FuuA,379.82709,70.82821,37.98271,He3,pi+
246,11,0.185,0.00,0.25,0.59119,0.574,0.55,0.60,2.2124,2.0000,2.5000,0.47694,0.45,0.50,FuuA,324.96608,70.76721,32.49661,He3,pi+
247,11,0.183,0.00,0.25,0.59679,0.574,0.55,0.60,2.2115,2.0000,2.5000,0.52941,0.50,0.55,FuuA,273.33653,79.03281,27.33365,He3,pi+
248,11,0.182,0.00,0.25,0.60030,0.574,0.55,0.60,2.2102,2.0000,2.5000,0.57553,0.55,0.60,FuuA,231.75347,90.97650,23.17535,He3,pi+
249,11,0.181,0.00,0.25,0.60345,0.574,0.55,0.60,2.2074,2.0000,2.5000,0.64725,0.60,0.70,FuuA,175.71180,65.14521,17.57118,He3,pi+
250,11,0.181,0.00,0.25,0.60470,0.575,0.55,0.60,2.2058,2.0000,2.5000,0.74208,0.70,0.80,FuuA,115.28816,92.24609,11.52882,He3,pi+
251,11,0.176,0.00,0.25,0.62004,0.575,0.55,0.60,2.2081,2.0000,2.5000,0.91830,0.80,1.60,FuuA,51.45584,72.51932,5.14558,He3,pi+
