i,Ebeam,x,xl,xr,y,z,zl,zr,Q2,Q2l,Q2r,pT,pTl,pTr,obs,value,stat,syst,target,hadron
158,11,0.169,0.00,0.25,0.51231,0.575,0.55,0.60,1.7273,1.5000,2.0000,0.27670,0.25,0.30,FuuA,583.58255,75.48266,87.53738,He3,K+
159,11,0.163,0.00,0.25,0.53184,0.575,0.55,0.60,1.7276,1.5000,2.0000,0.32431,0.30,0.35,FuuA,520.09881,74.62395,78.01482,He3,K+
160,11,0.158,0.00,0.25,0.54976,0.575,0.55,0.60,1.7263,1.5000,2.0000,0.37433,0.35,0.40,FuuA,456.12010,69.38572,68.41802,He3,K+
161,11,0.154,0.00,0.25,0.56582,0.575,0.55,0.60,1.7248,1.5000,2.0000,0.42389,0.40,0.45,FuuA,395.37687,74.83294,59.30653,He3,K+
162,11,0.150,0.00,0.25,0.57827,0.575,0.55,0.60,1.7233,1.5000,2.0000,0.47166,0.45,0.50,FuuA,340.97221,73.88830,51.14583,He3,K+
163,11,0.147,0.00,0.25,0.59119,0.575,0.55,0.60,1.7224,1.5000,2.0000,0.52277,0.50,0.55,FuuA,286.52468,74.43054,42.97870,He3,K+
164,11,0.144,0.00,0.25,0.60242,0.575,0.55,0.60,1.7205,1.5000,2.0000,0.57431,0.55,0.60,FuuA,237.25445,80.88369,35.58817,He3,K+
165,11,0.140,0.00,0.25,0.61764,0.575,0.55,0.60,1.7189,1.5000,2.0000,0.64728,0.60,0.70,FuuA,177.19014,63.85143,26.57852,He3,K+
166,11,0.135,0.00,0.25,0.63410,0.575,0.55,0.60,1.7155,1.5000,2.0000,0.74209,0.70,0.80,FuuA,115.38833,79.85545,17.30825,He3,K+
167,11,0.129,0.00,0.25,0.65933,0.575,0.55,0.60,1.7098,1.5000,2.0000,0.93012,0.80,1.60,FuuA,48.71718,63.69353,7.30758,He3,K+
168,11,0.209,0.00,0.25,0.51886,0.327,0.30,0.35,2.2114,2.0000,2.5000,0.06659,0.00,0.10,FuuA,892.85808,116.82699,133.92871,He3,K+
169,11,0.199,0.00,0.25,0.54918,0.327,0.30,0.35,2.2149,2.0000,2.5000,0.12677,0.10,0.15,FuuA,812.93146,110.93289,121.93972,He3,K+
170,11,0.191,0.00,0.25,0.57130,0.327,0.30,0.35,2.2141,2.0000,2.5000,0.17543,0.15,0.20,FuuA,736.90426,101.42558,110.53564,He3,K+
171,11,0.186,0.00,0.25,0.58720,0.327,0.30,0.35,2.2122,2.0000,2.5000,0.22483,0.20,0.25,FuuA,654.02311,94.37799,98.10347,He3,K+
172,11,0.182,0.00,0.25,0.59931,0.327,0.30,0.35,2.2100,2.0000,2.5000,0.27426,0.25,0.30,FuuA,566.71295,96.36014,85.00694,He3,K+
173,11,0.180,0.00,0.25,0.60748,0.327,0.30,0.35,2.2071,2.0000,2.5000,0.32377,0.30,0.35,FuuA,479.44243,97.21940,71.91636,He3,K+
174,11,0.179,0.00,0.25,0.61088,0.328,0.30,0.35,2.2038,2.0000,2.5000,0.37394,0.35,0.40,FuuA,395.28829,105.15241,59.29324,He3,K+
175,11,0.179,0.00,0.25,0.60953,0.328,0.30,0.35,2.2016,2.0000,2.5000,0.42377,0.40,0.45,FuuA,317.97785,114.59424,47.69668,He3,K+
176,11,0.181,0.00,0.25,0.60449,0.327,0.30,0.35,2.2007,2.0000,2.5000,0.47324,0.45,0.50,FuuA,248.89445,127.47193,37.33417,He3,K+
177,11,0.183,0.00,0.25,0.59762,0.327,0.30,0.35,2.2002,2.0000,2.5000,0.52409,0.50,0.55,FuuA,187.46106,132.15439,28.11916,He3,K+
178,11,0.183,0.00,0.25,0.59603,0.327,0.30,0.35,2.2022,2.0000,2.5000,0.57470,0.55,0.60,FuuA,137.48690,146.59929,20.62304,He3,K+
179,11,0.181,0.00,0.25,0.60469,0.329,0.30,0.35,2.2091,2.0000,2.5000,0.64468,0.60,0.70,FuuA,87.48313,124.87288,13.12247,He3,K+
180,11,0.174,0.00,0.25,0.62798,0.331,0.30,0.35,2.2167,2.0000,2.5000,0.73491,0.70,0.80,FuuA,44.16966,239.53861,6.62545,He3,K+
181,11,0.164,0.00,0.25,0.66166,0.335,0.30,0.35,2.2199,2.0000,2.5000,0.81562,0.80,1.60,FuuA,23.27977,396.42283,3.49197,He3,K+
182,11,0.211,0.00,0.25,0.51540,0.374,0.35,0.40,2.2152,2.0000,2.5000,0.06572,0.00,0.10,FuuA,982.40924,108.49432,147.36139,He3,K+
183,11,0.203,0.00,0.25,0.53801,0.374,0.35,0.40,2.2185,2.0000,2.5000,0.12538,0.10,0.15,FuuA,905.90645,101.96934,135.88597,He3,K+
184,11,0.195,0.00,0.25,0.56045,0.374,0.35,0.40,2.2191,2.0000,2.5000,0.17519,0.15,0.20,FuuA,823.22192,90.32439,123.48329,He3,K+
185,11,0.190,0.00,0.25,0.57711,0.374,0.35,0.40,2.2178,2.0000,2.5000,0.22508,0.20,0.25,FuuA,734.71670,86.47800,110.20751,He3,K+
186,11,0.186,0.00,0.25,0.58942,0.374,0.35,0.40,2.2163,2.0000,2.5000,0.27413,0.25,0.30,FuuA,643.52116,85.72198,96.52817,He3,K+
187,11,0.183,0.00,0.25,0.59879,0.375,0.35,0.40,2.2143,2.0000,2.5000,0.32422,0.30,0.35,FuuA,549.66835,85.33899,82.45025,He3,K+
188,11,0.181,0.00,0.25,0.60545,0.375,0.35,0.40,2.2119,2.0000,2.5000,0.37548,0.35,0.40,FuuA,456.81773,90.07683,68.52266,He3,K+
189,11,0.180,0.00,0.25,0.60856,0.375,0.35,0.40,2.2090,2.0000,2.5000,0.42505,0.40,0.45,FuuA,373.65325,99.84479,56.04799,He3,K+
190,11,0.180,0.00,0.25,0.60776,0.375,0.35,0.40,2.2064,2.0000,2.5000,0.47468,0.45,0.50,FuuA,299.25164,105.73159,44.88775,He3,K+
191,11,0.181,0.00,0.25,0.60388,0.375,0.35,0.40,2.2058,2.0000,2.5000,0.52586,0.50,0.55,FuuA,232.23017,118.14420,34.83453,He3,K+
192,11,0.183,0.00,0.25,0.59833,0.375,0.35,0.40,2.2049,2.0000,2.5000,0.57578,0.55,0.60,FuuA,177.20296,133.04209,26.58044,He3,K+
193,11,0.184,0.00,0.25,0.59362,0.375,0.35,0.40,2.2059,2.0000,2.5000,0.64582,0.60,0.70,FuuA,116.80044,106.06812,17.52007,He3,K+
194,11,0.182,0.00,0.25,0.60243,0.376,0.35,0.40,2.2146,2.0000,2.5000,0.74392,0.70,0.80,FuuA,58.79100,130.68108,8.81865,He3,K+
195,11,0.172,0.00,0.25,0.63396,0.380,0.35,0.40,2.2225,2.0000,2.5000,0.86572,0.80,1.60,FuuA,22.24781,224.18452,3.33717,He3,K+
196,11,0.211,0.00,0.25,0.51336,0.424,0.40,0.45,2.2141,2.0000,2.5000,0.06772,0.00,0.10,FuuA,780.99882,114.30683,117.14982,He3,K+
197,11,0.206,0.00,0.25,0.53042,0.424,0.40,0.45,2.2182,2.0000,2.5000,0.12630,0.10,0.15,FuuA,727.84207,113.04364,109.17631,He3,K+
198,11,0.199,0.00,0.25,0.55047,0.424,0.40,0.45,2.2186,2.0000,2.5000,0.17452,0.15,0.20,FuuA,669.25491,96.53906,100.38824,He3,K+
199,11,0.193,0.00,0.25,0.56808,0.424,0.40,0.45,2.2180,2.0000,2.5000,0.22550,0.20,0.25,FuuA,601.89951,90.21094,90.28493,He3,K+
200,11,0.189,0.00,0.25,0.58058,0.425,0.40,0.45,2.2170,2.0000,2.5000,0.27477,0.25,0.30,FuuA,533.53731,92.03322,80.03060,He3,K+
201,11,0.185,0.00,0.25,0.59060,0.425,0.40,0.45,2.2158,2.0000,2.5000,0.32362,0.30,0.35,FuuA,464.26828,89.80588,69.64024,He3,K+
202,11,0.183,0.00,0.25,0.59878,0.425,0.40,0.45,2.2138,2.0000,2.5000,0.37380,0.35,0.40,FuuA,394.59950,92.67256,59.18992,He3,K+
203,11,0.181,0.00,0.25,0.60441,0.425,0.40,0.45,2.2116,2.0000,2.5000,0.42422,0.40,0.45,FuuA,328.22802,97.32706,49.23420,He3,K+
204,11,0.180,0.00,0.25,0.60759,0.425,0.40,0.45,2.2092,2.0000,2.5000,0.47382,0.45,0.50,FuuA,268.46877,107.55016,40.27032,He3,K+
205,11,0.180,0.00,0.25,0.60758,0.425,0.40,0.45,2.2067,2.0000,2.5000,0.52334,0.50,0.55,FuuA,215.52259,114.95019,32.32839,He3,K+
206,11,0.181,0.00,0.25,0.60472,0.425,0.40,0.45,2.2057,2.0000,2.5000,0.57224,0.55,0.60,FuuA,169.98469,133.31767,25.49770,He3,K+
207,11,0.183,0.00,0.25,0.59839,0.425,0.40,0.45,2.2049,2.0000,2.5000,0.64403,0.60,0.70,FuuA,116.57897,104.88796,17.48684,He3,K+
208,11,0.185,0.00,0.25,0.59287,0.425,0.40,0.45,2.2067,2.0000,2.5000,0.74372,0.70,0.80,FuuA,63.15978,128.97385,9.47397,He3,K+
209,11,0.179,0.00,0.25,0.61306,0.427,0.40,0.45,2.2177,2.0000,2.5000,0.87819,0.80,1.60,FuuA,25.61817,140.31482,3.84273,He3,K+
210,11,0.212,0.00,0.25,0.51080,0.474,0.45,0.50,2.2132,2.0000,2.5000,0.06422,0.00,0.10,FuuA,638.04372,129.92697,95.70656,He3,K+
211,11,0.207,0.00,0.25,0.52532,0.474,0.45,0.50,2.2169,2.0000,2.5000,0.12625,0.10,0.15,FuuA,598.09608,110.23042,89.71441,He3,K+
212,11,0.201,0.00,0.25,0.54253,0.474,0.45,0.50,2.2178,2.0000,2.5000,0.17528,0.15,0.20,FuuA,554.29177,109.94258,83.14377,He3,K+
213,11,0.196,0.00,0.25,0.55937,0.475,0.45,0.50,2.2181,2.0000,2.5000,0.22432,0.20,0.25,FuuA,504.65378,94.08426,75.69807,He3,K+
214,11,0.191,0.00,0.25,0.57339,0.475,0.45,0.50,2.2176,2.0000,2.5000,0.27615,0.25,0.30,FuuA,449.71015,93.71273,67.45652,He3,K+
215,11,0.187,0.00,0.25,0.58394,0.475,0.45,0.50,2.2160,2.0000,2.5000,0.32622,0.30,0.35,FuuA,395.54939,93.65849,59.33241,He3,K+
216,11,0.185,0.00,0.25,0.59228,0.475,0.45,0.50,2.2151,2.0000,2.5000,0.37428,0.35,0.40,FuuA,343.50690,99.04397,51.52604,He3,K+
217,11,0.183,0.00,0.25,0.59906,0.475,0.45,0.50,2.2137,2.0000,2.5000,0.42279,0.40,0.45,FuuA,292.85379,98.35863,43.92807,He3,K+
218,11,0.181,0.00,0.25,0.60386,0.475,0.45,0.50,2.2119,2.0000,2.5000,0.47259,0.45,0.50,FuuA,244.28698,106.41475,36.64305,He3,K+
219,11,0.180,0.00,0.25,0.60678,0.475,0.45,0.50,2.2095,2.0000,2.5000,0.52237,0.50,0.55,FuuA,200.23513,112.61233,30.03527,He3,K+
220,11,0.180,0.00,0.25,0.60714,0.475,0.45,0.50,2.2068,2.0000,2.5000,0.57375,0.55,0.60,FuuA,160.13940,122.39880,24.02091,He3,K+
221,11,0.181,0.00,0.25,0.60369,0.475,0.45,0.50,2.2054,2.0000,2.5000,0.64842,0.60,0.70,FuuA,112.34197,102.26762,16.85130,He3,K+
222,11,0.183,0.00,0.25,0.59690,0.475,0.45,0.50,2.2061,2.0000,2.5000,0.74628,0.70,0.80,FuuA,65.51234,135.04557,9.82685,He3,K+
223,11,0.179,0.00,0.25,0.61137,0.476,0.45,0.50,2.2131,2.0000,2.5000,0.90101,0.80,1.60,FuuA,26.56761,117.69070,3.98514,He3,K+
224,11,0.212,0.00,0.25,0.51059,0.524,0.50,0.55,2.2131,2.0000,2.5000,0.06863,0.00,0.10,FuuA,526.98478,130.72109,79.04772,He3,K+
225,11,0.208,0.00,0.25,0.52174,0.524,0.50,0.55,2.2163,2.0000,2.5000,0.12718,0.10,0.15,FuuA,499.06469,130.73132,74.85970,He3,K+
226,11,0.204,0.00,0.25,0.53614,0.524,0.50,0.55,2.2177,2.0000,2.5000,0.17643,0.15,0.20,FuuA,465.84798,105.86688,69.87720,He3,K+
227,11,0.198,0.00,0.25,0.55272,0.525,0.50,0.55,2.2186,2.0000,2.5000,0.22641,0.20,0.25,FuuA,426.82064,105.86657,64.02310,He3,K+
228,11,0.193,0.00,0.25,0.56612,0.525,0.50,0.55,2.2180,2.0000,2.5000,0.27596,0.25,0.30,FuuA,386.26719,96.73147,57.94008,He3,K+
229,11,0.190,0.00,0.25,0.57743,0.525,0.50,0.55,2.2173,2.0000,2.5000,0.32762,0.30,0.35,FuuA,342.39463,96.17129,51.35920,He3,K+
230,11,0.187,0.00,0.25,0.58580,0.525,0.50,0.55,2.2162,2.0000,2.5000,0.37553,0.35,0.40,FuuA,301.70618,104.37666,45.25593,He3,K+
231,11,0.184,0.00,0.25,0.59344,0.525,0.50,0.55,2.2150,2.0000,2.5000,0.42548,0.40,0.45,FuuA,260.10119,95.95383,39.01518,He3,K+
232,11,0.183,0.00,0.25,0.59954,0.525,0.50,0.55,2.2131,2.0000,2.5000,0.47542,0.45,0.50,FuuA,220.59912,113.72898,33.08987,He3,K+
233,11,0.181,0.00,0.25,0.60354,0.525,0.50,0.55,2.2116,2.0000,2.5000,0.52237,0.50,0.55,FuuA,186.23006,111.88623,27.93451,He3,K+
234,11,0.181,0.00,0.25,0.60598,0.525,0.50,0.55,2.2099,2.0000,2.5000,0.57048,0.55,0.60,FuuA,154.20131,127.12364,23.13020,He3,K+
235,11,0.181,0.00,0.25,0.60660,0.525,0.50,0.55,2.2070,2.0000,2.5000,0.64477,0.60,0.70,FuuA,112.53607,94.29698,16.88041,He3,K+
236,11,0.181,0.00,0.25,0.60446,0.525,0.50,0.55,2.2079,2.0000,2.5000,0.75229,0.70,0.80,FuuA,66.16263,123.01145,9.92439,He3,K+
237,11,0.175,0.00,0.25,0.62110,0.525,0.50,0.55,2.2110,2.0000,2.5000,0.93202,0.80,1.60,FuuA,25.53581,115.19279,3.83037,He3,K+
238,11,0.212,0.00,0.25,0.50946,0.574,0.55,0.60,2.2127,2.0000,2.5000,0.07029,0.00,0.10,FuuA,445.41263,136.83970,66.81189,He3,K+
239,11,0.210,0.00,0.25,0.51872,0.575,0.55,0.60,2.2161,2.0000,2.5000,0.12977,0.10,0.15,FuuA,423.69484,137.08658,63.55423,He3,K+
240,11,0.205,0.00,0.25,0.53069,0.575,0.55,0.60,2.2172,2.0000,2.5000,0.17708,0.15,0.20,FuuA,399.33034,116.36454,59.89955,He3,K+
241,11,0.200,0.00,0.25,0.54603,0.575,0.55,0.60,2.2179,2.0000,2.5000,0.22776,0.20,0.25,FuuA,368.63520,105.28677,55.29528,He3,K+
242,11,0.195,0.00,0.25,0.56003,0.575,0.55,0.60,2.2181,2.0000,2.5000,0.27845,0.25,0.30,FuuA,335.43410,104.17261,50.31512,He3,K+
243,11,0.192,0.00,0.25,0.57119,0.575,0.55,0.60,2.2176,2.0000,2.5000,0.32662,0.30,0.35,FuuA,302.86855,104.26386,45.43028,He3,K+
244,11,0.189,0.00,0.25,0.57979,0.575,0.55,0.60,2.2167,2.0000,2.5000,0.37457,0.35,0.40,FuuA,270.25764,102.66685,40.53865,He3,K+
245,11,0.186,0.00,0.25,0.58745,0.575,0.55,0.60,2.2157,2.0000,2.5000,0.42421,0.40,0.45,FuuA,236.78257,102.85959,35.51739,He3,K+
246,11,0.184,0.00,0.25,0.59417,0.575,0.55,0.60,2.2148,2.0000,2.5000,0.47700,0.45,0.50,FuuA,202.43016,102.32106,30.36452,He3,K+
247,11,0.183,0.00,0.25,0.59968,0.575,0.55,0.60,2.2126,2.0000,2.5000,0.52943,0.50,0.55,FuuA,170.51883,114.07365,25.57782,He3,K+
248,11,0.182,0.00,0.25,0.60321,0.575,0.55,0.60,2.2116,2.0000,2.5000,0.57557,0.55,0.60,FuuA,144.56770,130.31716,21.68515,He3,K+
249,11,0.180,0.00,0.25,0.60751,0.575,0.55,0.60,2.2099,2.0000,2.5000,0.64737,0.60,0.70,FuuA,109.48515,92.93126,16.42277,He3,K+
250,11,0.179,0.00,0.25,0.61220,0.575,0.55,0.60,2.2100,2.0000,2.5000,0.74203,0.70,0.80,FuuA,71.71348,131.29229,10.75702,He3,K+
251,11,0.172,0.00,0.25,0.63098,0.575,0.55,0.60,2.2084,2.0000,2.5000,0.91929,0.80,1.60,FuuA,31.83751,102.90960,4.77563,He3,K+
